TRADEID,GANTRYID,ORIGINALFLAG,COMPUTERORDER,HOURBATCHNO,GANTRYORDERNUM,GANTRYHEX,GANTRYHEXOPPOSITE,TRANSTIME,PAYFEE,FEE,DISCOUNTFEE,TRANSFEE,MEDIATYPE,OBUSIGN,TOLLINTERVALID,PAYFEEGROUP,FEEGROUP,DISCOUNTFEEGROUP,ENWEIGHT,ENAXLECOUNT,VLP,VLPC,VEHICLETYPE,IDENTIFYVEHICLETYPE,VEHICLECLASS,TAC,TRANSTYPE,TERMINALNO,TERMINALTRANSNO,TRANSNO,SERVICETYPE,ALGORITHMIDENTIFIER,KEYVERSION,ANTENNAID,TOLLMODEVER,TOLLPARAVER,CONSUMETIME,PASSSTATE,ENTOLLLANEID,ENTOLLSTATIONHEX,ENTIME,ENLANETYPE,PASSID,LASTGANTRYHEX,LASTGANTRYTIME,OBUMAC,OBUISSUEID,OBUSN,OBUVERSION,OBUSTARTDATE,OBUENDDATE,OBUELECTRICAL,OBUSTATE,OBUVLP,OBUVLPC,OBUVEHICLETYPE,VEHICLEUSERTYPE,VEHICLESEAT,AXLECOUNT,TOTALWEIGHT,VEHICLELENGTH,VEHICLEWIDTH,VEHICLEHIGHT,CPUNETID,CPUISSUEID,CPUVLP,CPUVLPC,CPUVEHICLETYPE,CPUSTARTDATE,CPUENDDATE,CPUVERSION,CPUCARDTYPE,CPUCARDID,BALANCEBEFORE,BALANCEAFTER,GANTRYPASSCOUNT,GANTRYPASSINFO,FEEPROVINFO,FEESUMLOCALBEFORE,FEESUMLOCALAFTER,FEECALCRESULT,FEEINFO1,FEEINFO2,FEEINFO3,HOLIDAYSTATE,TRADERESULT,SPECIALTYPE,VERIFYCODE,INTERRUPTSIGNAL,VEHICLEPICID,VEHICLETAILPICID,MATCHSTATUS,VALIDSTATUS,DEALSTATUS,RELATEDTRADEID,ALLRELATEDTRADEID,STATIONDBTIME,STATIONDEALTIME,STATIONVALIDTIME,STATIONMATCHTIME,DESCRIPTION,RECEIVETIME,POINTTYPE,VERIFYPASSTIME,GANTRYTYPE,RATECOMPUTE,RATEFITCOUNT,OBUPAYFEESUMBEFORE,OBUPAYFEESUMAFTER,OBUDISCOUNTFEESUMBEFORE,OBUDISCOUNTFEESUMAFTER,OBUFEESUMBEFORE,OBUFEESUMAFTER,OBUPROVFEESUMBEFORE,OBUPROVFEESUMAFTER,CARDFEESUMBEFORE,CARDFEESUMAFTER,NOCARDTIMESBEFORE,NOCARDTIMESAFTER,PROVINCENUMBEFORE,PROVINCENUMAFTER,OBUTOTALTRADESUCCNUMBEFORE,OBUTOTALTRADESUCCNUMAFTER,OBUPROVTRADESUCCNUMBEFORE,OBUPROVTRADESUCCNUMAFTER,OBUTRADERESULT,TRADETYPE,OBUINFOTYPEREAD,OBUINFOTYPEWRITE,OBUPASSSTATE,FEEVEHICLETYPE,OBULASTGANTRYHEX,OBULASTGANTRYTIME,FEEMILEAGE,OBUMILEAGEBEFORE,OBUMILEAGEAFTER,PROVMINFEE,FEESPARE1,FEESPARE2,FEESPARE3BAK,FEEPROVBEGINHEX,PROVMINFEECALCMODE,FEEPROVBEGINTIME,FEESUMLOCALAFTEREF04,LASTGANTRYFEEPASS,LASTGANTRYMILEPASS,INSPLITFLAG,RECORDGENTIME,VEHICLESIGN,LASTGANTRYHEXFEE,FEECALCSPECIAL,CHARGESSPECIALTYPE,ISFIXDATA,MSGID,TRADEREADCIPHERTEXT,READCIPHERTEXTVERIFY,TRADEWRITECIPHERTEXT,OBUPROVPAYFEESUMBEFORE,OBUPROVPAYFEESUMAFTER,PATHFITFLAG,FEECALCSPECIALS,PAYFEEPROVSUMLOCAL,PCRSUVERSION,GANTRYPASSINFOAFTER,UPDATERESULT,CPCFEETRADERESULT,FEEPROVEF04,FITPROVFLAG,GANTRYPASSCOUNTBEFORE,FEEPROVBEGINHEXFIT,FEEPROVBEGINTIMEFIT,TOLLINTERVALSIGN,RSUMANUID,FEEDATAVERSION,GANTRYHEXOPPOTIME,OBUPAYFEESUMAFTERNOFIT,OBUFEESUMAFTERNOFIT,OBUMILEAGEAFTERNOFIT,OBUVEHICLEUSERTYPE,FEEPROVBEGINHEXBEFORE,GANTRYFITRESULT,GANTRYFITVERSION,GANTRYFITHEXS,GANTRYFITTOLLS,GANTRYFITNPROVPAYFEE,GANTRYFITNPROVDISCONTFEE,GANTRYFITNPROVREALFEE,GANTRYFITNPROVMILES,GANTRYFITNPROVPAYFEEGROUP,GANTRYFITNPROVDISCONTFEEGROUP,GANTRYFITNPROVREALFEEGROUP,GANTRYFITNPROVPAYFEESUM,GANTRYFITNPROVREALFEESUM,GANTRYFITNPROVMILESUM,GANTRYFITNPROVPREREALFEE,PATHFITDESC,GANTRYFITNEIGHBORPROVCODE,FEESPARE3,LASTGANTRYHEXPASS
S0016370020003100302023111600400001,S001637002000310030,1,2,2023111600,101,3C0303,3D0306,2023-11-16 00:00:02,354,354,0,354,2,,S001637002000310,354,354,0,,,Â³FE57V9,0,1,,0,,09,213700028C86,,,1,2,00,4,3720230701001,3720231103001,77,1,02,37013212,2023-11-15 21:45:46,01,020000640101630050517020231115214546,,2023-11-15 23:56:33,A34D39D9,C4FECFC464010001,6401016300505170,1,20211208,20411208,-1,0000,,,,,,255,0,65535,255,255,,,,,,,,,,,,,21,3C25243C25123C25133C85023C84023C84043C84063C840A3C02013C02023C02033C01013C01023C01033C01043C01053C01063C01073C03013C0302,,9574,9928,0,G:S001637002000310030|T:2023-11-16T00:00:02|ES:37013212|ET:2023-11-15T21:45:46|LG:3C0302|LT:2023-11-15T23:56:33|CN:|UT:0|AC:255|EAC:255|TT:2|CT:0|PH:C2B3464535375639|PC:0|VT:1|EVT:1|VC:0|FSL:9574|WL:0|TW:0|VSF:255|BH:000000|PSL:9574|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:1|ac:255|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3C0303,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:03,2023-11-16 00:00:03,2023-11-16 00:00:03,2023-11-16 00:00:03,,2023-11-16 00:00:06,0,2023-11-16 00:00:08,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,20,21,,-1,-1,-1,-1,1,,,8845,218408,227253,,9900,227253,,000000,,2023-11-15 21:45:46,9900,270,6739,1,2023-11-16 00:00:06,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3C25243C25123C25133C85023C84023C84043C84063C840A3C02013C02023C02033C01013C01023C01033C01043C01053C01063C01073C03013C03023C0303,2,0,37150026AC0377B50000006554CB8A3C03036554EB0200,0,20,,,1,a0|2010|2,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3C0302
G0020370050028100202023111600300001,G002037005002810020,1,1,2023111600,101,3C0D23,3D0D22,2023-11-16 00:00:02,940,940,0,940,2,,G002037005002710|G002037005002810,574|366,574|366,0|0,,,Ô¥G59S57,0,1,,0,,09,21370002976F,,,1,2,00,8,3720230701001,3720231103001,116,1,36,37010843,2023-11-15 22:35:20,01,020000320101610112939720231115223520,,2023-11-15 23:45:00,A1113BB5,BDADCBD532010001,3201016101129397,1,20181110,20281110,-1,0000,,,,,,255,0,65535,255,255,,,,,,,,,,,,,18,3C101A3C10033C10043C10053C10063C100D3C100E3C100F3C10103C10113C0E3B3C0E3C3C0E033C0E043C0E053C0E063C0E07,,7140,8080,0,G:G002037005002810020|T:2023-11-16T00:00:02|ES:37010843|ET:2023-11-15T22:35:20|LG:3C0E07|LT:2023-11-15T23:45:00|CN:|UT:0|AC:255|EAC:255|TT:2|CT:0|PH:D4A5473539533537|PC:0|VT:1|EVT:1|VC:0|FSL:7140|WL:0|TW:0|VSF:255|BH:000000|PSL:7140|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:1|ac:255|ad:0|R:0,201,0=,0:0 ECODE:0x0,0|0,3C0D23,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:03,2023-11-16 00:00:03,2023-11-16 00:00:03,2023-11-16 00:00:03,,2023-11-16 00:00:05,0,2023-11-16 00:00:07,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,17,18,,-1,-1,-1,-1,1,,,18800,142747,161547,,8100,161547,,000000,,2023-11-15 22:35:20,8100,590,11800,1,2023-11-16 00:00:05,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3C101A3C10033C10043C10053C10063C100D3C100E3C100F3C10103C10113C0E3B3C0E3C3C0E033C0E043C0E053C0E063C0E073C0D23,2,0,3712001FA402770B0000006554D7283C0D236554EB0200,0,17,,,1|1,a0|2010|2,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3C0E07
G0002370080013101102023111600300001,G000237008001310110,1,1,2023111600,101,3C650B,3D6506,2023-11-16 00:00:00,188,188,0,188,2,,G000237008001310,188,188,0,,,Â³NE59P3,0,1,,0,,09,213700028AF4,,,1,2,00,3,3720230701001,3720231103001,128,1,06,37010413,2023-11-15 23:09:17,01,020000330101610016804820231115230917,,2023-11-15 23:57:31,A19872A7,D5E3BDAD33010001,3301016100168048,1,20191023,21001231,-1,0000,,,,,,255,0,65535,255,255,,,,,,,,,,,,,10,3C05073C05173C05193C051B3C05103C06183C06123C06143D0B02,,4287,4475,0,G:G000237008001310110|T:2023-11-16T00:00:00|ES:37010413|ET:2023-11-15T23:09:17|LG:3D0B02|LT:2023-11-15T23:57:31|CN:|UT:0|AC:255|EAC:255|TT:2|CT:0|PH:C2B34E4535395033|PC:0|VT:1|EVT:1|VC:0|FSL:4287|WL:0|TW:0|VSF:255|BH:000000|PSL:4287|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:1|ac:255|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3C650B,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-15 23:59:58,2023-11-15 23:59:58,2023-11-15 23:59:58,2023-11-15 23:59:58,,2023-11-15 23:59:59,0,2023-11-16 00:00:01,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,9,10,,-1,-1,-1,-1,1,,,4710,88901,93611,,4500,93611,,000000,,2023-11-15 23:09:17,4500,638,15960,1,2023-11-15 23:59:59,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3C05073C05173C05193C051B3C05103C06183C06123C06143D0B023C650B,2,0,370A001194016DAB0000006554DF1D3C650B6554EB0000,0,9,,,1,a0|2010|1,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3D0B02
G0002370080005200502023111600400001,G000237008000520050,1,2,2023111600,201,3D6505,3C650C,2023-11-16 00:00:01,1035,1035,0,1035,2,,G000237008000520,1035,1035,0,,,¼½A967Z9,1,14,,0,,09,213700028B11,,,1,2,00,6,3720230701001,3720231103001,92,1,03,37010217,2023-11-15 19:43:13,01,020000410101620111983020231115194313,,2023-11-15 23:54:05,A2FC44D3,BAD3C4CF41010001,4101016201119830,1,20191001,21991001,-1,0000,,,,,,4,31000,0,121,124,,,,,,,,,,,,,24,3C10023C10033C10043C10053C10063C100D3C100E3C100F3C10103C10113C0E3B3C0E3C3C0E033C0E043C0E053C0E063C0E073C0D233C0D0A3C0D273D65013D65113D65033D6504,,52596,53631,0,G:G000237008000520050|T:2023-11-16T00:00:01|ES:37010217|ET:2023-11-15T19:43:13|LG:3D6504|LT:2023-11-15T23:54:05|CN:|UT:0|AC:4|EAC:4|TT:2|CT:0|PH:BCBD413936375A39|PC:1|VT:14|EVT:14|VC:0|FSL:52596|WL:0|TW:31000|VSF:255|BH:000000|PSL:52596|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:14|ac:4|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3D6505,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-15 23:59:57,2023-11-15 23:59:57,2023-11-15 23:59:57,2023-11-15 23:59:57,,2023-11-15 23:59:59,0,2023-11-15 23:59:59,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,33,34,,-1,-1,-1,-1,14,,,6680,279090,285770,,53600,285770,,000000,,2023-11-15 19:43:13,53600,465,3000,1,2023-11-15 23:59:59,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3C10033C10043C10053C10063C100D3C100E3C100F3C10103C10113C0E3B3C0E3C3C0E033C0E043C0E053C0E063C0E073C0D233C0D0A3C0D273D65013D65113D65033D65043D6505,2,0,372200D160045C4A0000006554AED13D65056554EB0100,0,24,,,1,a0|2010|2,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3D6504
G0321370040012201202023111600400001,G032137004001220120,1,2,2023111600,201,3D5A0D,3C5A06,2023-11-16 00:00:02,275,275,0,275,2,,G032137004001220,275,275,0,,,¼½DL2015,1,12,,0,,09,213700028EB0,,,1,2,00,1,3720230701001,3720231103001,79,1,05,35014104,2023-11-14 20:26:00,01,020000410101620050758520231114202600,,2023-11-15 23:46:31,A2AF535E,BAD3C4CF41010001,4101016200507585,1,20191001,21181230,-1,0000,,,,,,2,18000,0,71,24,,,,,,,,,,,,,3,3F5A0A3D5A0C,,1459,1734,0,G:G032137004001220120|T:2023-11-16T00:00:02|ES:35014104|ET:2023-11-14T20:26:00|LG:3D5A0C|LT:2023-11-15T23:46:31|CN:|UT:0|AC:2|EAC:2|TT:2|CT:0|PH:BCBD444C32303135|PC:1|VT:12|EVT:12|VC:0|FSL:1459|WL:0|TW:18000|VSF:255|BH:3F5A0A|PSL:1459|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:12|ac:2|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3D5A0D,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:04,2023-11-16 00:00:04,2023-11-16 00:00:04,2023-11-16 00:00:04,,2023-11-16 00:00:04,0,2023-11-16 00:00:05,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,-1,-1,2,3,,-1,-1,-1,-1,12,,,3668,19455,23123,,1700,23123,,3F5A0A,,2023-11-15 23:44:08,1700,1332,17764,1,2023-11-16 00:00:04,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3F5A0A3D5A0C3D5A0D,2,0,37030006A4005A533F5A0A6554E7483D5A0D6554EB0200,0,2,,,1,a5|2010|1,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3D5A0C
G0015370080001100102023111600400001,G001537008000110010,1,2,2023111600,101,3C2501,3D2510,2023-11-16 00:00:00,193,193,0,193,2,,G001837003000610|G001537008000110,0|193,0|193,0|0,,,ÇíCKY637,0,1,,0,,09,213700029078,,,1,2,00,1,3720230701001,3720231103001,125,1,06,37013211,2023-11-15 23:56:11,01,020000610201610016438320231115235611,,2023-11-15 23:56:11,A16E152F,C9C2CEF761020001,6102016100164383,1,20191030,20291030,-1,0000,,,,,,255,0,65535,255,255,,,,,,,,,,,,,2,3C2520,,14,207,0,G:G001537008000110010|T:2023-11-16T00:00:00|ES:37013211|ET:2023-11-15T23:56:11|LG:3C2520|LT:2023-11-15T23:56:11|CN:|UT:0|AC:255|EAC:255|TT:2|CT:0|PH:C7ED434B59363337|PC:0|VT:1|EVT:1|VC:0|FSL:14|WL:0|TW:0|VSF:255|BH:000000|PSL:14|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:1|ac:255|ad:0|R:0,201,0=,0:0 ECODE:0x0,0|0,3C2501,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:01,2023-11-16 00:00:01,2023-11-16 00:00:01,2023-11-16 00:00:01,,2023-11-16 00:00:05,0,2023-11-16 00:00:06,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,2,,-1,-1,-1,-1,1,,,5345,339,5684,,200,5684,,000000,,2023-11-15 23:56:11,200,14,339,1,2023-11-16 00:00:05,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3C25203C2501,2,0,37020000C80016340000006554EA1B3C25016554EB0000,0,1,,,1|1,a8|2307|2,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3C2520
G0111370010010201002023111600300001,G011137001001020100,1,1,2023111600,201,3D880A,3C8809,2023-11-16 00:00:01,696,696,0,696,2,,G011137001001020,696,696,0,,,ÃöC11MM0,0,1,,0,,09,21370002A6C2,,,1,2,00,4,3720230701001,3720231103001,77,1,01,37011227,2023-11-15 19:07:24,01,020000230101650031592220231115190724,,2023-11-15 23:49:20,A533F521,C1FABDAD23010001,2301016500315922,1,20191207,20491207,-1,0000,,,,,,255,0,65535,255,255,,,,,,,,,,,,,24,3C27093C2C013C2D0B3C2D073C44013C44023C44033C44043C44053C44063C44073D7E013D7E023D7E123D9B1B3D9B193D9B173D9B153D9B1E3D9B123D9B103D880F3D88103D880C,,19786,20482,0,G:G011137001001020100|T:2023-11-16T00:00:01|ES:37011227|ET:2023-11-15T19:07:24|LG:3D880C|LT:2023-11-15T23:49:20|CN:|UT:0|AC:255|EAC:255|TT:2|CT:0|PH:C3F64331314D4D30|PC:0|VT:1|EVT:1|VC:0|FSL:19786|WL:0|TW:0|VSF:255|BH:000000|PSL:19786|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:1|ac:255|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3D880A,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:03,2023-11-16 00:00:03,2023-11-16 00:00:03,2023-11-16 00:00:03,,2023-11-16 00:00:05,0,2023-11-16 00:00:06,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,41,42,,-1,-1,-1,-1,1,,,11997,436575,448572,,20500,448572,,000000,,2023-11-15 19:07:24,20500,1183,20402,1,2023-11-16 00:00:05,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3C2C013C2D0B3C2D073C44013C44023C44033C44043C44053C44063C44073D7E013D7E023D7E123D9B1B3D9B193D9B173D9B153D9B1E3D9B123D9B103D880F3D88103D880C3D880A,2,0,372A00501406D83C0000006554A66C3D880A6554EB0100,0,24,,,1,a0|2010|1,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3D880C
G0003370080010201102023111600300001,G000337008001020110,1,1,2023111600,201,3D0917,3C091C,2023-11-16 00:00:02,594,594,0,594,2,,G000337008001020,594,594,0,,,ËÕCF89312,4,1,,0,,09,21370004C7E4,,,1,2,00,2,3720230701001,3720231103001,74,1,01,32028201,2023-11-15 23:26:41,01,020000510101610046329520231115232641,,2023-11-15 23:54:35,A14BBBDF,CBC4B4A851010001,5101016100463295,1,20181201,20281130,-1,0000,,,,,,2,0,0,0,0,,,,,,,,,,,,,2,3F0912,,422,1016,0,G:G000337008001020110|T:2023-11-16T00:00:02|ES:32028201|ET:2023-11-15T23:26:41|LG:3F0912|LT:2023-11-15T23:54:35|CN:|UT:0|AC:0|EAC:0|TT:2|CT:0|PH:CBD543463839333132|PC:4|VT:1|EVT:1|VC:0|FSL:422|WL:0|TW:0|VSF:255|BH:3F0912|PSL:422|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:1|ac:0|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3D0917,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:03,2023-11-16 00:00:03,2023-11-16 00:00:03,2023-11-16 00:00:03,,2023-11-16 00:00:06,0,2023-11-16 00:00:06,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,1,2,,-1,-1,-1,-1,1,,,11883,8430,20313,,1000,20313,,3F0912,,2023-11-15 23:54:35,1000,422,8430,1,2023-11-16 00:00:06,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3F09123D0917,2,0,37020003E8004F593F09126554E9BB3D09176554EB0200,0,1,,,1,a5|2010|2,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3F0912
G0015370060003100302023111600300001,G001537006000310030,1,1,2023111600,101,3C7303,3D7308,2023-11-16 00:00:00,160,160,0,160,2,,G001537006000310,160,160,0,,,ËÕB3326¾¯,3,1,,0,,09,2137000286C1,,,1,2,00,1,3720230701001,3720231103001,88,1,02,37017826,2023-11-15 22:41:54,01,020000510101620011366720231115224154,,2023-11-15 23:52:00,A20D18AF,CBC4B4A851010001,5101016200113667,1,20181201,20281130,-1,0000,,,,,,255,0,65535,255,255,,,,,,,,,,,,,15,3C84173C02013C02023C70013C70023C70033C71013C71023C71033C72073C72093C720B3C73013C7302,,5606,5766,0,G:G001537006000310030|T:2023-11-16T00:00:00|ES:37017826|ET:2023-11-15T22:41:54|LG:3C7302|LT:2023-11-15T23:52:00|CN:|UT:0|AC:255|EAC:255|TT:2|CT:0|PH:CBD54233333236BEAF|PC:3|VT:1|EVT:1|VC:0|FSL:5606|WL:0|TW:0|VSF:255|BH:000000|PSL:5606|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:1|ac:255|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3C7303,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:01,2023-11-16 00:00:01,2023-11-16 00:00:01,2023-11-16 00:00:01,,2023-11-16 00:00:09,0,2023-11-16 00:00:16,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,14,15,,-1,-1,-1,-1,1,,,4000,139976,143976,,5800,143976,,000000,,2023-11-15 22:41:54,5800,631,15780,1,2023-11-16 00:00:09,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3C84173C02013C02023C70013C70023C70033C71013C71023C71033C72073C72093C720B3C73013C73023C7303,2,0,370F0016A80232680000006554D8B23C73036554EB0000,0,14,,,1,a2|2015|1,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3C7302
G0321370070004200402023111600300001,G032137007000420040,1,1,2023111600,201,3D9101,3C9102,2023-11-16 00:00:00,2926,2926,0,2926,2,,G032137007000420,2926,2926,0,,,¼½TD9000,1,15,,0,,09,21370002A3A8,,,1,2,00,2,3720230701001,3720231103001,72,1,03,13135602,2023-11-15 23:32:31,01,020000420101620047065320231115233231,,2023-11-15 23:55:18,A2FEE07F,BAFEB1B142010001,4201016200470653,1,20191211,20291211,-1,0000,,,,,,5,43000,0,135,86,,,,,,,,,,,,,5,3E60103D60043D60053D601C,,4010,6936,0,G:G032137007000420040|T:2023-11-16T00:00:00|ES:13135602|ET:2023-11-15T23:32:31|LG:3D601C|LT:2023-11-15T23:55:18|CN:|UT:0|AC:5|EAC:5|TT:2|CT:0|PH:BCBD544439303030|PC:1|VT:15|EVT:15|VC:0|FSL:4010|WL:0|TW:43000|VSF:255|BH:3E6010|PSL:4010|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:15|ac:5|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3D9101,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:01,2023-11-16 00:00:01,2023-11-16 00:00:01,2023-11-16 00:00:01,,2023-11-16 00:00:05,0,2023-11-16 00:00:06,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,4,5,,-1,-1,-1,-1,15,,,12723,24757,37480,,6900,37480,,3E6010,,2023-11-15 23:38:57,6900,676,4175,1,2023-11-16 00:00:05,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3E60103D60043D60053D601C3D9101,2,0,3705001AF40092683E60106554E6113D91016554EB0000,0,4,,,1,a0|2000|1,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3D601C
G1511370030020202002023111600300001,G151137003002020200,1,1,2023111600,201,3D0807,3C0804,2023-11-16 00:00:00,950,950,0,950,2,,G151137003002020,950,950,0,,,Ô¥A0829G,1,14,,0,,09,213700028DBB,,,1,2,00,1,3720230701001,3720231103001,117,1,03,4101EE49,2023-11-15 19:16:26,01,020000440101610043184420231115191626,,2023-11-15 23:57:00,A1A72AAF,B9E3B6AB44010001,4401016100431844,1,20191125,20291125,-1,0000,,,,,,4,31000,0,125,60,,,,,,,,,,,,,20,3F0C093D0C1C3D0C1A3D0C0F3D0C0C3D0C0D3D0C0E3D93063D93013D93073D93083D1F073D1F083D1F093D1F0A3D1F0B3D1F1F3D1F1E3D0806,,31513,32463,0,G:G151137003002020200|T:2023-11-16T00:00:00|ES:4101EE49|ET:2023-11-15T19:16:26|LG:3D0806|LT:2023-11-15T23:57:00|CN:|UT:0|AC:4|EAC:4|TT:2|CT:0|PH:D4A5413038323947|PC:1|VT:14|EVT:14|VC:0|FSL:31513|WL:0|TW:31000|VSF:255|BH:3F0C09|PSL:31513|RSL:-1|SP1:0|MV:20230701001|PV:20231103001|vc:0|vt:14|ac:4|ad:0|R:0,201,0=,0:0 ECODE:0x0,0,3D0807,0,0,,1.1.0|1.1.022:10:02,,,,0,0,1,,,2023-11-16 00:00:21,2023-11-16 00:00:21,2023-11-16 00:00:21,2023-11-16 00:00:21,,2023-11-16 00:00:04,0,2023-11-16 00:00:07,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,19,20,,-1,-1,-1,-1,14,,,6130,194170,200300,,32500,200300,,3F0C09,,2023-11-15 21:21:03,32500,2651,17100,1,2023-11-16 00:00:04,0xff,,0,,0,,,-1,,-1,-1,0,0,-1,305,3F0C093D0C1C3D0C1A3D0C0F3D0C0C3D0C0D3D0C0E3D93063D93013D93073D93083D1F073D1F083D1F093D1F0A3D1F0B3D1F1F3D1F1E3D08063D0807,2,0,3714007EF4030E6C3F0C096554C5BF3D08076554EB0000,0,19,,,1,a2|2015|1,20200320001,120,,,,,,,,,,,,,,,,,,,,,,,,3D0806
